Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_1_level_7_clean_015.wav,And what is a man that he should not run with his brothers?,e notted a man in e signal mon mese sater,0.846153846,0.695652174,0.846153846,0.969230769,0.030769231
task_1_level_7_clean_016.wav,I am going to spare both the father and the son.,and going to car bot the father an ton,0.636363636,0.297297297,0.636363636,0.838383838,0.161616162
task_1_level_7_clean_017.wav,"It sounds so unworthy, now we know what our love is.",eten san merbe tanla a noter,1,0.775,1,1,0
task_1_level_7_clean_018.wav,"She asked as if nothing had happened  What are you thinking of, amigo?",he asked o ti h nosing o hol hat it e in of the ne day,1.076923077,0.6,0.875,0.980769231,0.019230769
task_1_level_7_clean_019.wav,"In the morning grave, dignified and sweet, at noon laughing, capricious, at evening whatever one least expected.",in the morling gras tid nefiden teet at mer laugh iti an e man wet a they wenen tospecte,0.941176471,0.494505495,0.842105263,0.972136223,0.027863777
task_1_level_7_clean_020.wav,And what are five miles from a station in these days of bicycles?,in what a five miles ron the facein e new tere pipeit,0.769230769,0.576923077,0.769230769,0.942307692,0.057692308
task_1_level_7_clean_021.wav,Both show themselves amazingly ingenuous in the practice of sentiment.,tos seven fad a mading meon enies e e sension,1,0.65,1,1,0
task_1_level_7_clean_022.wav,"I never take a case from one nurse and give it to another, excepting for incompetency.",an nother said the place on one more indov e tr mother epectin to in tn,0.9375,0.594202899,0.9375,0.99609375,0.00390625
task_1_level_7_clean_023.wav,The second footman possessed a fine barytone.,i decon titi te gence find dar n,1.142857143,0.657894737,1,1,0
task_1_level_7_clean_024.wav,"And now, my friend, as you cannot come to me, may I come to you?",e now my bron had betano come to you ther id come to you,0.533333333,0.47826087,0.533333333,0.766666667,0.233333333
task_1_level_7_clean_025.wav,She was rejoicing in her escape from dullness.,he dis e gaton e wor sec i vele,1.125,0.736842105,1,1,0
task_1_level_7_clean_026.wav,"I would leave, on the spot, both him and you.",i releved on the tack o e inan,0.7,0.606060606,0.7,0.8875,0.1125
task_1_level_7_clean_027.wav,He has misbehaved himself from the first.,he had misted e hasten sel in hestar,1,0.617647059,0.875,0.982142857,0.017857143
task_1_level_7_clean_028.wav,The big doorway opened into a proportionately great hall hung with brown.,thi is e en opened inte opessmet as lod far on tes don,1,0.655737705,0.923076923,0.993589744,0.006410256
task_1_level_7_clean_029.wav,The library lights are just as we left them.,the librar ra ajented te ecer,0.888888889,0.571428571,0.888888889,0.981481481,0.018518519
task_1_level_7_clean_030.wav,And then surprise and emotion silenced him.,emin the pi in e minitin san,1,0.694444444,1,1,0
task_1_level_7_clean_031.wav,As he ran the master raised his arm and a pistol shot rang in the air.,as he wen an laste ray to tan an tite sot lain ear,0.875,0.537037037,0.875,0.980769231,0.019230769
task_1_level_7_clean_032.wav,"I remained where I was, and while I waited I thought of more things than one.",a mon ware ya  mor i ai a cuieed most inin man,0.9375,0.716666667,0.9375,0.994791667,0.005208333
task_1_level_7_clean_033.wav,The thin young lady was talkative enough.,the tin maner i a pocite te mon,1,0.676470588,0.875,0.982142857,0.017857143
task_1_level_7_clean_034.wav,"A certain scheme, from which hitherto he had shrunk, now appeared practical.",tut men in e citity he had san myty poste,0.833333333,0.741935484,0.833333333,0.966666667,0.033333333
task_1_level_7_clean_035.wav,And you choose that time for grazing?,an the tat hin o gason,1,0.566666667,1,1,0
task_1_level_7_clean_036.wav,"I am starving, he remarked acidly, and I felt a little compunction.",and sarden i mazed afterlo and iself tho wit if he cemto,1,0.622641509,1,1,0
task_1_level_7_clean_037.wav,"Combined with some other, he surprised her by answering quickly, as if he were quite at home with his subject.",en bine is sen other it thetied the tadren in sicer as it the as it ot hane end,0.95,0.647727273,0.904761905,0.989473684,0.010526316
task_1_level_7_clean_038.wav,"Something in the quality of her exclamation, something utterly unexpected, something I had never heard before, and also the way she was looking at me with a sort of incredulous, concentrated attention, disconcerted me exceedingly.",en ben i sarity of hit e  and in etiy and estion and to ma te other odesine an alte tewaon of wicin a men tetato inepegutive an insoof the cinion this consor e in i inea,1.028571429,0.663157895,0.972972973,0.999227799,0.000772201
task_1_level_7_clean_039.wav,"This is a painful matter to me, and I regret it.",this is a paint a monite an i wa rather,0.636363636,0.5,0.636363636,0.854545455,0.145454545
task_1_level_7_clean_040.wav,"You do not know it I dare say, but two or three years ago I had a great passion for taking likenesses, and attempted several of my friends, and was thought to have a tolerable eye in general.",he deon mo a ders an the pearte rer egane e her gate pomsent a pas en like e ten an as cemted seber obean en an i togt an e i i ater or and den,1,0.64,1,1,0
task_1_level_7_clean_041.wav,You will get very tired when tea is over.,he a get very tire an to a very bes,0.888888889,0.5625,0.8,0.955555556,0.044444444
task_1_level_7_clean_042.wav,"What a phantom he was, that man with a beard of at least seven tones of brown.",lat us fanto he ar that men of the dean of at meas betin pan o son,0.764705882,0.466666667,0.764705882,0.944636678,0.055363322
task_1_level_7_clean_043.wav,"And bending low over him, he asked Who are you?",n tente wiye dis nedel he,0.9,0.722222222,0.9,0.983333333,0.016666667
task_1_level_7_clean_044.wav,"I hope we will be able to get in, I murmured.",and had en te beard of the dain in ame,0.909090909,0.727272727,0.909090909,0.990909091,0.009090909
task_1_level_7_clean_045.wav,"yelled all the Marionettes, pouring out of the wings.",yel had the man in e pan e e te in,1.111111111,0.581395349,0.909090909,0.98989899,0.01010101
task_1_level_7_clean_046.wav,What are you saying all to yourself?,let e tand wat e a,1,0.793103448,1,1,0
task_1_level_7_clean_047.wav,But for some time I had lost the sense of us two being quite alone in the studio.,but wes im pan ar mont hestantobes te de tat he ran e,0.944444444,0.650793651,0.944444444,0.995726496,0.004273504
task_1_level_7_clean_048.wav,"She had said she had a right to that hour, and she took it to the full.",you cad yo ar ret treat ho nshe said etor,1,0.698113208,1,1,0
task_1_level_7_clean_049.wav,Then the boy verged into a man.,tene blaybood in teman,1,0.5,1,1,0
task_1_level_7_clean_050.wav,"You see, we women are not like you men, indifferent to each other unless by some exception.", levin e mor rid e indiffeenty  and lest i som a sepe,1,0.652777778,1,1,0
task_1_level_7_clean_051.wav,I never had spirit enough to run out into the middle of the room.,ye never had feared an es te ren ot in to e miter to him,0.928571429,0.529411765,0.866666667,0.980952381,0.019047619
task_1_level_7_clean_052.wav,"I felt that I might, perhaps, after all, succeed in keeping my wits about me.",i felt that i might to hap aster ar itxced inte hin wi it toboute,0.666666667,0.355932203,0.666666667,0.888888889,0.111111111
task_1_level_7_clean_053.wav,"We were too magnificent, said he.",in we yo a neapeeti,1,0.692307692,0.857142857,0.966666667,0.033333333
task_1_level_7_clean_054.wav,We ought to reflect on what manner of beings we are.,year to e yest  at mon of re dean,0.818181818,0.634146341,0.818181818,0.95959596,0.04040404
task_1_level_7_clean_055.wav,"It would have been far easier to have accepted the happiness of the moment, and chanced the future.",it is been sie easin to e sected the happines of the momen e sa i dee,0.666666667,0.475,0.666666667,0.882352941,0.117647059
task_1_level_7_clean_056.wav,It makes such a difference when you see a person with beautiful things behind him unexpectedly.,it wa eted dif hin the you e ot tak in tis eutif of ten o hin tan an apectiv ,1.125,0.607594937,0.9,0.9875,0.0125
task_1_level_7_clean_057.wav,"The rich had been assured of his wealth and comfort, the toiler assured of his life and work.",the wit to in a fear of hi do in fombay the sar sor ot a lack and wer,0.833333333,0.635135135,0.789473684,0.953216374,0.046783626
task_1_level_7_clean_058.wav,We must not strain the toleration of the French authorities too much!,o mot not glan the toleration of a trent o boity e,0.666666667,0.49122807,0.666666667,0.888888889,0.111111111
task_1_level_7_clean_059.wav,"I was very tired and sleepy, and soon my theorising passed into dozing.",i was very ti tet and se my fear igen castin  bat,0.615384615,0.543859649,0.615384615,0.83974359,0.16025641
task_1_level_7_clean_060.wav,I assured him that I could not.,i se him ta i sould not,0.428571429,0.333333333,0.428571429,0.673469388,0.326530612
task_1_level_7_clean_061.wav,"It must have gone into the past if it has gone anywhere, he said.",tut mont him down into the par with te his don aniere,0.857142857,0.54,0.857142857,0.976190476,0.023809524
task_1_level_7_clean_062.wav,"I seem more accustomed to its notes, or it lends itself better to my way of playing.",i fen mor hestin t ner at it slamed te sas tatter hoe sor,0.882352941,0.681818182,0.882352941,0.983193277,0.016806723
task_1_level_7_clean_063.wav,You are in a fair way to be spoiled by all the silly women who run after you.,yet in a felan e for to hade to e dinin ton dene,0.888888889,0.728813559,0.842105263,0.961538462,0.038461538
task_1_level_7_clean_064.wav,Those sounds came from a little street that led to a small village along the shore.,they san cane to mae of he treet that led te morbillig among e far,0.9375,0.47761194,0.882352941,0.983333333,0.016666667
task_1_level_7_clean_065.wav,"He bit off the tops of the eggs as fast as he could, taking care to crush the young cobras, and turned over the litter from time to time to see whether he had missed any.", good of ter possi be and a fact ed te sin bat you said express te gan soge e caned over the little intole te ten he rete wer e atn,0.944444444,0.628787879,0.944444444,0.996415771,0.003584229
task_1_level_7_clean_066.wav,"There was no more heavy beneficence, no more attempts to dignify the situation with poetry or the Scriptures.",bet is no more had y benefe hen mor more acen o tol no at of te wos on of pas o ete tis,1.166666667,0.588888889,0.875,0.979166667,0.020833333
task_1_level_7_clean_067.wav,"If you want me to eat them, please peel them for me.",if he want yen to de thin e lat en fin,0.75,0.615384615,0.75,0.931818182,0.068181818
task_1_level_7_clean_068.wav,"He was to speak to her, to hear her voice!",hes tetis te e do her wod,0.9,0.612903226,0.9,0.985714286,0.014285714
task_1_level_7_clean_069.wav,"Their hair, which was uniformly curly, came to a sharp end at the neck and cheek there was not the faintest suggestion of it on the face, and their ears were singularly minute.",o har i is winting we sa in te sar oin of the notin teet tet a te oftesay tegest in an face no ye tor cenver anme,0.939393939,0.664285714,0.939393939,0.995670996,0.004329004
task_1_level_7_clean_070.wav,"She waited, until every nerve of her body ached with suspense.",tend and het every nor was red body tos ti e tac,0.909090909,0.64,0.833333333,0.96969697,0.03030303
task_1_level_7_clean_071.wav,His whole thought had been of me.,the pace tat e in a mn,1,0.730769231,1,1,0
task_1_level_7_clean_072.wav,Where on earth do you see anything?,thener e gene,1,0.75,1,1,0
task_1_level_7_clean_073.wav,Then things came clear in my mind.,then ting ham ti a moman,0.857142857,0.481481481,0.857142857,0.976190476,0.023809524
task_1_level_7_clean_074.wav,I hope your assistant will play the closing voluntary.,i hopt your sisted wis say te plazing silenc,0.777777778,0.444444444,0.777777778,0.950617284,0.049382716
task_1_level_7_clean_075.wav,"It is a book of great truths, I said.",it wit the book an prate pitty cact bon,0.777777778,0.777777778,0.777777778,0.950617284,0.049382716
task_1_level_7_clean_076.wav,She gave me never a glance.,donte lever agan,1,0.571428571,1,1,0
task_1_level_7_clean_077.wav,"Perhaps Niagara will sweep it away, and she will cable him from there.",te had ma i reded be id e way and she is teet of in e men,1.153846154,0.642857143,0.882352941,0.981900452,0.018099548
task_1_level_7_clean_078.wav,Unless they hear that valuables are buried there.,an less they wer a volabl e vi them,1,0.463414634,0.888888889,0.986111111,0.013888889
task_1_level_7_clean_079.wav,Such white birds cannot be got for nothing and he has not enough money even to buy a ribbon.,but what wod an not be got e motin  he as nat inuh mone o be to vaa witen,0.894736842,0.479452055,0.85,0.975069252,0.024930748
task_1_level_7_clean_080.wav,All you have to do is to obey the man at your head and ask no questions.,al youv to be i to ar var the man af yer hel and i lid up,0.764705882,0.545454545,0.722222222,0.91349481,0.08650519
task_1_level_7_clean_081.wav,She had managed to make herself presentable in an extraordinarily short time.,the ad loned ponote hesless to bengen ten he ad ee sisn,1,0.630769231,1,1,0
task_1_level_7_clean_082.wav,"I believe for a moment my heart ceased to beat, but I kept my eyes on his face.",an thelieve their monanly par each to be er sapin a hie an e to,0.944444444,0.7,0.944444444,0.996296296,0.003703704
task_1_level_7_clean_083.wav,"He began to walk up and down the room, and she grew more and more vexed at his dignified behaviour.",t the gan oe op in dinea an in te de now a man back i tedisen e lagor,1,0.675324675,1,1,0
task_1_level_7_clean_084.wav,Then when am I going back?,the mone mi dein ber,1,0.55,1,1,0
task_1_level_7_clean_085.wav,I heard him feeling about with his trunk.,and wile den about it a,0.875,0.636363636,0.875,0.979166667,0.020833333
task_1_level_7_clean_086.wav,"I performed the act in my thought quietly, almost solemnly, while the creature with the silver hair leaned back in his chair, puffing at his cigar, and began to speak again.",at the ande afte mos at saledy on may sin while the ceepe i de tarer sar ein back in his far at the o es to get and e gan a petefim,0.870967742,0.608695652,0.818181818,0.964809384,0.035190616
task_1_level_7_clean_087.wav,By writing to him that his house is poisoned and his little nephew and niece mad?,a riding i e and a conted tate and a liter not use amuved man,0.9375,0.676923077,0.9375,0.995833333,0.004166667
task_1_level_7_clean_088.wav,It can be allowable only as the thought of the moment.,e ce te a lie in fen of te fol o e men,1.181818182,0.674418605,1,1,0
task_1_level_7_clean_089.wav,That is the proper way to fight.,that if the popelat of fact,0.714285714,0.32,0.714285714,0.904761905,0.095238095
task_1_level_7_clean_090.wav,I was merely in a state of sobriety.,i bealin sa of the gan,0.875,0.678571429,0.875,0.979166667,0.020833333
task_1_level_7_clean_091.wav,The guard swung up into his van as the train moved off.,ti i son op into e dand af the tranin beck,0.833333333,0.581395349,0.833333333,0.96969697,0.03030303
task_1_level_7_clean_092.wav,Into what a grotesque mistake had he fallen!,in te what e gos het e tat at he sand,1.125,0.527777778,0.818181818,0.954545455,0.045454545
task_1_level_7_clean_093.wav,The last set proved the most exciting of the three.,te last set tod the mostcihting of tes es,0.6,0.317073171,0.6,0.822222222,0.177777778
task_1_level_7_clean_094.wav,I happened to see her once or twice.,a havend to se her one e far,0.75,0.464285714,0.75,0.9375,0.0625
task_1_level_7_clean_095.wav,"There was scrub and long grass all about us, and I did not feel safe from their insidious approach.",the tother ma dat er badi and e be notis to an men siti of the pace,1,0.683544304,1,1,0
task_1_level_7_clean_096.wav,I was sitting on the piazza after dinner.,at i pitting in the piaser itin,0.875,0.484848485,0.777777778,0.928571429,0.071428571
task_1_level_7_clean_097.wav,"I am old enough to be your father, you know you may tell Mother that it is perfectly safe.",oh aby be a fan he mar e no pi mother bete pesity sor,0.894736842,0.685714286,0.894736842,0.984962406,0.015037594
task_1_level_7_clean_098.wav,"He drew himself up, calm, grave, for the moment master of himself, but very drunk.",the don hat ap pine var tot a menet laser n se a very in,0.933333333,0.666666667,0.933333333,0.995555556,0.004444444
task_1_level_7_clean_099.wav,He was half starved and begged for help.,he was hat fard in bed for he,0.625,0.375,0.625,0.859375,0.140625
task_1_level_7_clean_100.wav,"And woman, lovely woman, reigns alone.",and woman lovely in in raye the lan,0.833333333,0.4,0.625,0.8125,0.1875
task_1_level_7_clean_101.wav,"Look here then, he said, after a moment of thought.",nthe pera dan e san as e man e sa,1,0.743589744,1,1,0
task_1_level_7_clean_102.wav,It did her no service however.,it i te mest a ter horoer,1,0.625,0.857142857,0.976190476,0.023809524
task_1_level_7_clean_103.wav,"Uncle, poor saintly man, was too holy to take notice of anything.",uncl wos teny mor wit he holy to had notice o them tee,0.833333333,0.490196078,0.769230769,0.942307692,0.057692308
task_1_level_7_clean_104.wav,I went and stood at her door.,i ot e ded ate dar,0.857142857,0.590909091,0.857142857,0.976190476,0.023809524
task_1_level_7_clean_105.wav,What did he say to you?,what din he say o,0.5,0.294117647,0.5,0.7,0.3
task_1_level_7_clean_106.wav,I could not have spoken for my life.,i could not av per en he mon mer,0.75,0.464285714,0.666666667,0.875,0.125
task_1_level_7_clean_107.wav,"Meanwhile the glare of the face was again at the window, the scoundrel fixed as if to watch and wait.",he man the dad e as to the gantely no e fi of tet  if te yat e gat,0.9,0.6625,0.857142857,0.976315789,0.023684211
task_1_level_7_clean_108.wav,"he cried, the song is the same, the voice and steps have but changed with years!",the crad ecomed the san te gord he set on the can of year,0.875,0.612903226,0.875,0.982142857,0.017857143
task_1_level_7_clean_109.wav,I wish to remain a mystery.,i lofeed a mono,0.666666667,0.761904762,0.666666667,0.833333333,0.166666667
task_1_level_7_clean_110.wav,How long have you been in my room?,how long have you been in my yer,0.125,0.153846154,0.125,0.234375,0.765625
task_1_level_7_clean_111.wav,The Time Traveller came to the place reserved for him without a word.,thet min pobl et pan to the prot reserved o hin totout a erd,0.769230769,0.428571429,0.714285714,0.912087912,0.087912088
task_1_level_7_clean_112.wav,Come on out and see the old Sphinx by moonlight.,no hapen se led san anly,1,0.736842105,1,1,0
task_1_level_7_clean_113.wav,"I cannot help thinking that there is something to admire in everyone, even if you do not approve of them.",a connot have baton to vo comtin tos man an evein evel if he do not tee tin,0.85,0.607142857,0.85,0.975,0.025
task_1_level_7_clean_114.wav,It is better to lie quiet in the mud than to be disturbed on good bedding.,it was better to on quir a ner an se tesurd ineed teder,0.8125,0.551724138,0.8125,0.956730769,0.043269231
task_1_level_7_clean_115.wav,Again she looked at him with quick searching eyes.,again he listed him  wit ition,0.777777778,0.56097561,0.777777778,0.925925926,0.074074074
task_1_level_7_clean_116.wav,"When, after many nights passed au bloc as these birds are now, I prevail upon the hagard to stay quietly on the wrist, then the bird is ready to be taught to come for its food.",wen at the miny night tate dack a e ta te mol at the bail upon the hagag  ti quietly under er then the bodes redy te tagk homto to,0.861111111,0.481751825,0.837837838,0.966666667,0.033333333
task_1_level_7_clean_117.wav,"So you knew me all the time, from the first moment I came into the room?",the neni al the cam in the cot omantin into the men,0.75,0.563636364,0.75,0.916666667,0.083333333
task_1_level_7_clean_118.wav,What have you been doing since you left me yesterday?,what cold yo den bean co se lanky yoctora,0.9,0.651162791,0.9,0.988888889,0.011111111
task_1_level_7_clean_119.wav,I will let you into a secret.,i we let me to seee,0.714285714,0.545454545,0.714285714,0.904761905,0.095238095
task_1_level_7_clean_120.wav,"How little, we feel, avails knowledge and technical cleverness against a man who truly feels!",ho lioker e see about nolage an pape e srevernent against the mino feee cear,1,0.592105263,0.9375,0.995555556,0.004444444
task_1_level_7_clean_121.wav,I had no hesitation in advising him to marry.,i have no hevicaton on e vi e metiona,0.777777778,0.527777778,0.777777778,0.950617284,0.049382716
task_1_level_7_clean_122.wav,"I admired their beauty, and they knew it, and they knew that was all my admiration meant.",i admired that he and te ye  e ne that a ani a havin nor eo,0.823529412,0.557142857,0.823529412,0.966911765,0.033088235
task_1_level_7_clean_123.wav,And it was so in all the other islands that he visited.,and it was slod in ind eter on inte te bidites,0.666666667,0.488372093,0.666666667,0.878787879,0.121212121
task_1_level_7_clean_124.wav,How else could we ever venture to suggest to a woman that she should marry us?,wel as to be other menten tit te drest tearender as techol mee,1,0.661290323,1,1,0
task_1_level_7_clean_125.wav,"The girl was leaning far out from the window, and he caught her by the waist, crying, Not too far!",the day e gee tot ought fom ine e posabout a ras a nos he sal,0.95,0.733333333,0.95,0.996875,0.003125
task_1_level_7_clean_126.wav,"In fact, for my purpose it was rather better, a more potent influence like the stronger intoxication of raw spirit.",e o the mate is wol e rater better and thore purtes intun er te srolden te cotion of wor te,0.95,0.569892473,0.904761905,0.99047619,0.00952381
task_1_level_7_clean_127.wav,But her body behaved so ridiculously that she stopped.,then the budy behape tayed gic ter tha te stoct,1.111111111,0.577777778,1,1,0
task_1_level_7_clean_128.wav,She had taken it into her head that his health was endangered in some way.,i tooin id into her sed at his cos ted indande e tene,0.8,0.559322034,0.8,0.953846154,0.046153846
task_1_level_7_clean_129.wav,"Well, continued the doctor, the other solution remains.",yeah i in ye the danter the other to ision  man,1,0.444444444,0.727272727,0.897727273,0.102272727
task_1_level_7_clean_130.wav,When shall I see you again?,won ta i be aen,0.833333333,0.666666667,0.833333333,0.966666667,0.033333333
task_1_level_7_clean_131.wav,"And now she owed him the truth, the whole, painful, humiliating story.",a man he odin the ti a horl ten on e moden e sor,1.166666667,0.654545455,1,1,0
task_1_level_7_clean_132.wav,I ought to be able to keep you two blind people apart.,al bet e ee be dan te e por,1,0.761904762,0.923076923,0.990740741,0.009259259
task_1_level_7_clean_133.wav,The little brutes were close upon me.,the mina breet as sat o han,0.857142857,0.666666667,0.857142857,0.979591837,0.020408163
task_1_level_7_clean_134.wav,"A woman far from common, who died some few years ago.",the women bo in tin e doged from com regabl,1,0.756097561,1,1,0
task_1_level_7_clean_135.wav,"All the world seemed to have sent him letters of sympathy, poor chap.",wen te log ese a pensin noti e cimpety sites,1,0.727272727,1,1,0
task_1_level_7_clean_136.wav,Are you taking the place of the watchdog?,a you tik in the place of the locbor,0.5,0.303030303,0.444444444,0.652777778,0.347222222
task_1_level_7_clean_137.wav,All at once in the distance a small light flickered.,all it went the a distet small light witkin,0.6,0.428571429,0.6,0.822222222,0.177777778
task_1_level_7_clean_138.wav,I will not say quite all.,in  not so pa on,0.833333333,0.684210526,0.833333333,0.966666667,0.033333333
task_1_level_7_clean_139.wav,He had such a fearful appearance that one look at him would fill you with horror.,y not at the pe in of sen that mon wit te hand in samin the sor,1.0625,0.753846154,0.944444444,0.996323529,0.003676471
task_1_level_7_clean_140.wav,I never thought him ugly again.,i nevher thought im hadeed,0.666666667,0.4,0.666666667,0.866666667,0.133333333
task_1_level_7_clean_141.wav,She should have tried at the Rectory.,he could have sried of the rese,0.714285714,0.366666667,0.714285714,0.918367347,0.081632653
task_1_level_7_clean_142.wav,"The liquid blue in her eyes remained directed at me without any expression except that of its usual mysterious immobility, but all her face took on a sad and thoughtful cast.",lite te in her eyes i man te ecidat that anye bresson thet tout of a esin cers in the daly but all her sace to ono trod in tarte at ,0.838709677,0.528169014,0.787878788,0.949011446,0.050988554
task_1_level_7_clean_143.wav,"You see, he said, it is without a flaw.",i he o sad is ebot i to,0.777777778,0.714285714,0.777777778,0.944444444,0.055555556
task_1_level_7_clean_144.wav,And on this spot just now.,an on mis figt with mon,0.833333333,0.6,0.833333333,0.972222222,0.027777778
task_1_level_7_clean_145.wav,"He had lost the game, truly, but she knew he would play his last card, just the same.",he los to gan so tat e meve wit eve dan fi wes te san,0.944444444,0.6875,0.944444444,0.996296296,0.003703704
task_1_level_7_clean_146.wav,I want to hear the new organ.,i mont to der the nen tatin,0.571428571,0.409090909,0.571428571,0.816326531,0.183673469
task_1_level_7_clean_147.wav,"So long as he is away do thou or one of the four brothers sit on that rock, so that I can see thee as I come out of the village.",the longest liv e ray e ana te en of e tor reter te ten of lor wi that i hould se eis to acton i to der,0.903225806,0.666666667,0.875,0.98156682,0.01843318
task_1_level_7_clean_148.wav,"The son, who took every little contretemps as if it were a tragedy, was listening also.",he can he cold ever little conter tant o tis e re cibity at wis he after,1,0.579710145,0.941176471,0.996323529,0.003676471
task_1_level_7_clean_149.wav,"The night came like the turning out of a lamp, and in another moment came tomorrow.",the mant wan had the cili out of the ol and when hanother mone en  no,0.6875,0.590909091,0.6875,0.90234375,0.09765625
task_1_level_7_clean_150.wav,There could be no doubt about him.,it could be ma tad of i,0.714285714,0.592592593,0.714285714,0.918367347,0.081632653
task_1_level_7_clean_151.wav,"Now he is telling all his wisdom to the kites, but he told me everything before I broke his back.",non be on by the wayen to the tipe ut he plaed he every day o tar ad dreded tar,0.9,0.644736842,0.857142857,0.9775,0.0225
task_1_level_7_clean_152.wav,As soon as I had done so I used to say to myself What will they think of that?,a he of en ad densa a used to saton ha thet ioton,0.894736842,0.559322034,0.894736842,0.983805668,0.016194332
task_1_level_7_clean_153.wav,"But all the time I had been sitting silent, my face turned toward her.",bit eter time a had been produced ir not ta san to ore,0.785714286,0.6,0.785714286,0.950549451,0.049450549
task_1_level_7_clean_154.wav,His Southern blood makes him very violent sometimes.,i foten gar wis ben vay ban an,1,0.772727273,1,1,0
task_1_level_7_clean_155.wav,"She was then obliged to be finished, and make her appearance.",the ven agrid asumer emate ter,1,0.734693878,1,1,0
task_1_level_7_clean_156.wav,"Meanwhile I said over and over to myself, how would it be when life began again for us all?",o may a tat overlo ed e mor son o of it be in niht e gan a gan o fol,1,0.61971831,0.904761905,0.989974937,0.010025063
task_1_level_7_clean_157.wav,Have you perhaps taught him to speak?,have you ten  tasin e,0.714285714,0.6,0.714285714,0.885714286,0.114285714
task_1_level_7_clean_158.wav,I felt a peculiar shrinking from those pallid bodies.,i felt feot inin in mot are bother,0.777777778,0.613636364,0.777777778,0.944444444,0.055555556
task_1_level_7_clean_159.wav,"When I opened my eyes, I looked around in terror.",in ope my am i lioked around an toli it e,0.9,0.5,0.75,0.918181818,0.081818182
task_1_level_7_clean_160.wav,I pointed to the Time Machine and to myself.,a pointed to the timesy and te tet,0.555555556,0.4,0.555555556,0.777777778,0.222222222
task_1_level_7_clean_161.wav,All nature seemed to hush and listen for the answer.,on make te fe o somte and leftin to t lon,1,0.666666667,0.909090909,0.990909091,0.009090909
task_1_level_7_clean_162.wav,"I warned you about her I begged you, implored you not to, but of course it was not listened to.",a want dit out won a beg go intase noto tat i cor wit tis not itete,0.95,0.561643836,0.95,0.997058824,0.002941176
task_1_level_7_clean_163.wav,"When she spoke, it was as if the muscles of her throat were constricted.",in e spate the is adis e nothers of te stoce o heteste,0.928571429,0.649122807,0.928571429,0.994505495,0.005494505
task_1_level_7_clean_164.wav,"Some said one thing, some another.",an said gentern an  mother,0.833333333,0.555555556,0.833333333,0.966666667,0.033333333
task_1_level_7_clean_165.wav,"Within was a small apartment, and on a raised place in the corner of this was the Time Machine.",te in of the penaponen and on a dayed pat in e fo ti an secan,0.789473684,0.626666667,0.789473684,0.947368421,0.052631579
task_1_level_7_clean_166.wav,It pleased her to be called names.,it pe as be mive mon,0.714285714,0.62962963,0.714285714,0.904761905,0.095238095
task_1_level_7_clean_167.wav,Perhaps he did not think he would strike it.,the hat e did not think e peer,0.777777778,0.542857143,0.7,0.875,0.125
