Filename,Original Text,Transcribed Text,WER,CER,MER,WIL,WIP
task_1_level_5_clean_029.wav,Remember it is never too late to learn.,member it is never too late to learn,0.125,0.064516129,0.125,0.234375,0.765625
task_1_level_5_clean_030.wav,Strange that it should be my connection with the sea which brought me here to the Villa.,strange that it should be my connection with the sea which brought e here to the villa,0.058823529,0.014084507,0.058823529,0.114186851,0.885813149
task_1_level_5_clean_031.wav,It is of the highest importance that there should be no gossip in Summer Street.,it is of the highest importance that there should be no goss of in sommer street,0.2,0.046153846,0.1875,0.295833333,0.704166667
task_1_level_5_clean_032.wav,The old lady would go instantly to her son.,he old lady would go instantly to her son,0.111111111,0.029411765,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_033.wav,"You put me in a false position, too!",you put me in a fasse position too,0.125,0.037037037,0.125,0.234375,0.765625
task_1_level_5_clean_034.wav,What if they were to be victorious at the last?,what if they were to be victorious at the last,0,0,0,0,1
task_1_level_5_clean_035.wav,"I remembered the usual termination of Platonic liaisons, and thought how disgusted I had been whenever I heard of one.",i remembered the usual termination of photonic measons and thought how disgusted i had been whernever i heard a one,0.2,0.082474227,0.2,0.36,0.64
task_1_level_5_clean_036.wav,"But that risk must be faced simply, as one of the unpalatable possibilities of life.",but that risk must be faced simply as one of the unpalitable possibilities of life,0.066666667,0.014705882,0.066666667,0.128888889,0.871111111
task_1_level_5_clean_037.wav,"He ran out of the house and up the road to the village, laughing and singing.",he ran out of the house and up the road to the village laughing and singing,0,0,0,0,1
task_1_level_5_clean_038.wav,"replied the Glowworm, stopping to look at him with pity.",theplied the glow wor stopping to look at him with pity,0.3,0.066666667,0.272727273,0.418181818,0.581818182
task_1_level_5_clean_039.wav,I am waiting for your answer.,i am waiting for your answer,0,0,0,0,1
task_1_level_5_clean_040.wav,Then I have never known it.,then i have never known it,0,0,0,0,1
task_1_level_5_clean_041.wav,This seemed to be the last word.,this seemed to be the last word,0,0,0,0,1
task_1_level_5_clean_042.wav,And when she took anything into her head...,and when she took anything into her head,0,0,0,0,1
task_1_level_5_clean_043.wav,The night is cool and the road is long.,the night is cool and the road is long,0,0,0,0,1
task_1_level_5_clean_044.wav,"Now, he said, I can venture to tell you one of my minor trials.",now he said i conventure to tell you one of my mina trials,0.214285714,0.063829787,0.214285714,0.335164835,0.664835165
task_1_level_5_clean_045.wav,"He gave the most mournful, thoughtful little headshake.",he gave the most wornful thoughtful little headshake,0.125,0.043478261,0.125,0.234375,0.765625
task_1_level_5_clean_046.wav,Fascinated and thrilled I watched him.,fascinated and thrilled i watched him,0,0,0,0,1
task_1_level_5_clean_047.wav,"Surely, there are, answered the Dolphin.",surely there are answered the dolphin,0,0,0,0,1
task_1_level_5_clean_048.wav,It was the Innkeeper who had come to tell him that midnight had struck.,it was the incover who had come to tell him that midnight had struck,0.071428571,0.087719298,0.071428571,0.137755102,0.862244898
task_1_level_5_clean_049.wav,I would suggest the advisability of not mentioning this conversation to my aunt.,i would suggest the advisability of not mentioning this conversation to my aunt,0,0,0,0,1
task_1_level_5_clean_050.wav,"That woman must be the centre of all sorts of passions, she mused audibly.",that woman must be thessenter of all sorts of passions she mesed ordably,0.285714286,0.101694915,0.285714286,0.450549451,0.549450549
task_1_level_5_clean_051.wav,Would you mind very much if I passed?,would you mind very much if i passed,0,0,0,0,1
task_1_level_5_clean_052.wav,She would be very glad to stay.,she would be very glad to stay,0,0,0,0,1
task_1_level_5_clean_053.wav,"Not from egoism, I admit, but from some sort of fear.",not from eago is m mi admit but from some sort of fear,0.363636364,0.05,0.307692308,0.433566434,0.566433566
task_1_level_5_clean_054.wav,Probably not till the second post.,probably not till the second post,0,0,0,0,1
task_1_level_5_clean_055.wav,"For a moment he hesitated in the doorway, as if he had been dazzled by the light.",for a moment he hesitated in the doorway as if he had been dazzled by the light,0,0,0,0,1
task_1_level_5_clean_056.wav,she cried with cheeks all rosy.,she cried with cheeks all rosy,0,0,0,0,1
task_1_level_5_clean_057.wav,They are only good enough to light a fire with.,they are only good enough to light a firewith,0.2,0,0.2,0.288888889,0.711111111
task_1_level_5_clean_058.wav,I sat there like a fool not knowing what to say.,i sat there like a fool not knowing what to say,0,0,0,0,1
task_1_level_5_clean_059.wav,But she was not wanted to speak.,but she was not wanted to speak,0,0,0,0,1
task_1_level_5_clean_060.wav,"As soon as he touched the knocker, however, it became an eel and wiggled away into the darkness.",as soon as he touched the knocker an oever it became an eel and wiggled away into the darkness,0.111111111,0.039473684,0.105263158,0.15497076,0.84502924
task_1_level_5_clean_061.wav,I can never bear to think of you all there without me.,i can never bear to think of you all there without mor,0.083333333,0.047619048,0.083333333,0.159722222,0.840277778
task_1_level_5_clean_062.wav,My attention to them all really went to seeing them amuse themselves immensely without me this was a spectacle they seemed actively to prepare and that engaged me as an active admirer.,my attention to them all really went to seeing the muse themselves in mensely without me basener this was a spectacle they seemed actively to prepare and that engaged me as an active admirer,0.15625,0.065789474,0.147058824,0.227022059,0.772977941
task_1_level_5_clean_063.wav,I had nothing left but misery.,i had nothing left but misery,0,0,0,0,1
task_1_level_5_clean_064.wav,"Around her neck she wore a long gold chain, from which hung a large medallion.",around her neck she wore a long gold chain from which hung a large medau,0.066666667,0.080645161,0.066666667,0.128888889,0.871111111
task_1_level_5_clean_065.wav,When he recovered his senses the Marionette could not remember where he was.,when he recovered his senses the marionett could not remember where he was,0.076923077,0.015873016,0.076923077,0.147928994,0.852071006
task_1_level_5_clean_066.wav,"It was followed without any transition, preparation, or warning, by a positively bellowed Speak, perjured beast!",it is followed without any transition preparation or warning by a positively bellowed speak perjered beast,0.125,0.032608696,0.125,0.234375,0.765625
task_1_level_5_clean_067.wav,"Through this crowd of paupers and beggars, a beautiful coach passed now and again.",through this crowd of papers in beggars a beautiful coach pasted now ind again,0.285714286,0.074626866,0.285714286,0.489795918,0.510204082
task_1_level_5_clean_068.wav,"Had you witnessed my behaviour there, I can hardly suppose you would ever have thought well of me again.",ad you witnessed my behaviour there i can hardly suppose you would ever have thought well of me again,0.052631579,0.012048193,0.052631579,0.102493075,0.897506925
task_1_level_5_clean_069.wav,I was moved to ask in a whisper  Do you know him well?,i was moved to ask in whisper do you know him well,0.076923077,0.025,0.076923077,0.076923077,0.923076923
task_1_level_5_clean_070.wav,"She flushed brightly, signalling to him that she had already indicated an excuse.",she flushed brightly signaling to him that she had already indicated an excuse,0.076923077,0.014925373,0.076923077,0.147928994,0.852071006
task_1_level_5_clean_071.wav,You are pretending to be touchy but you are not really.,o ore pretending to be touchy but you are not really,0.181818182,0.068181818,0.181818182,0.330578512,0.669421488
task_1_level_5_clean_072.wav,"She had fallen on to a little open terrace, which was covered with violets from end to end.",she had fallen on to a little open terrace which was covered with violence from en to end,0.111111111,0.055555556,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_073.wav,I cannot begin making a fuss at this stage.,i cannot begin making a flus at the stage,0.222222222,0.117647059,0.222222222,0.395061728,0.604938272
task_1_level_5_clean_074.wav,Her uncovered neck was round like the shaft of a column.,her uncovered neck was round like the sharft of a column,0.090909091,0.022222222,0.090909091,0.173553719,0.826446281
task_1_level_5_clean_075.wav,Some of them talked as if she were the guardian angel of Legitimacy.,some of them talked as if she were the guardian angel of legitimacy,0,0,0,0,1
task_1_level_5_clean_076.wav,And is this the word of the Venetian riddle?,and is this the word of the venetian riddle,0,0,0,0,1
task_1_level_5_clean_077.wav,"If there lives anybody completely honest in this world, surely it must be my uncle.",if theyre lives anybody completely honest in this world surely it must be my uncle,0.066666667,0.014925373,0.066666667,0.128888889,0.871111111
task_1_level_5_clean_078.wav,I prefer it should be so.,i prefer it son be so,0.166666667,0.210526316,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_079.wav,Better pass it off as a joke.,benter pass it off is o joke,0.428571429,0.136363636,0.428571429,0.673469388,0.326530612
task_1_level_5_clean_080.wav,"I went down the stairs, not daring to wait for the elevator.",i went down the stairs not daring to wait to the elevator,0.083333333,0.042553191,0.083333333,0.159722222,0.840277778
task_1_level_5_clean_081.wav,"Her palms were damp, and she put them over her hot cheeks.",epalms were damped and she put them over her hot cheeks,0.25,0.088888889,0.25,0.386363636,0.613636364
task_1_level_5_clean_082.wav,"Her seduction, his recklessness, were both simple, masterful and, in a sense, worthy of each other.",for seduction his recklessness were both simple masterful and in a sense worthy of each other,0.0625,0.025641026,0.0625,0.12109375,0.87890625
task_1_level_5_clean_083.wav,Her eyes told him the whole story.,her eyes told him that hi story,0.285714286,0.185185185,0.285714286,0.489795918,0.510204082
task_1_level_5_clean_084.wav,"His new owner took him to a high cliff overlooking the sea, put a stone around his neck, tied a rope to one of his hind feet, gave him a push, and threw him into the water.",his new owner took him to a high cliff overlooking the sea put a stone around his neck tied a rope to one of his clind feet gave him a push and threw him into the water,0.027027027,0.015267176,0.027027027,0.053323594,0.946676406
task_1_level_5_clean_085.wav,There was absolutely nothing he could knock over.,there was absolutely nothing he could not over,0.125,0.073170732,0.125,0.234375,0.765625
task_1_level_5_clean_086.wav,"The duchess smiled, and consented to sit down.",the duchess smiled and consented to sit down,0,0,0,0,1
task_1_level_5_clean_087.wav,In my youthful haste I asked myself what sort of airy soul she had.,in my youthful haste i asked myself what sort of ary soul she had,0.071428571,0.018867925,0.071428571,0.137755102,0.862244898
task_1_level_5_clean_088.wav,"Aloud she said mildly You have no reason to disbelieve it, have you?",aloud she said mildly you have no reason to disbelieve it have you,0,0,0,0,1
task_1_level_5_clean_089.wav,And the door leading to the studio was locked.,and the door leading to the studio was locked,0,0,0,0,1
task_1_level_5_clean_090.wav,But do not leave him alone with them.,but do not leave him alone with them,0,0,0,0,1
task_1_level_5_clean_091.wav,His stomach seemed a bottomless pit.,his stomach seemed bottomless pit,0.166666667,0.033333333,0.166666667,0.166666667,0.833333333
task_1_level_5_clean_092.wav,Something she saw in them excused the brusque command of his tone.,something she saw in them excuse the brusu command of his tone,0.166666667,0.055555556,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_093.wav,"Another thing I was conscious of, strangely enough, was the enormous brass bowl for cigarette ends.",another thing i was conscious of  strangely enough was the enormous brass boll for cigarette ands,0.125,0.024691358,0.125,0.234375,0.765625
task_1_level_5_clean_094.wav,At this point the clever lady broke in.,at this point the clever lady broke in,0,0,0,0,1
task_1_level_5_clean_095.wav,Surely you have seen how far they are...,surely you've seen how far they are,0,0,0,0,1
task_1_level_5_clean_096.wav,She thought it was time to make up.,she thought it was time to make up,0,0,0,0,1
task_1_level_5_clean_097.wav,"For ten, twenty, thirty exquisite seconds, his soul throbbed in silence and rapture beyond words.",lie tend twenty thirty exquisite seconds his soul throbbed in silence and wrapture beyond words,0.2,0.063291139,0.2,0.36,0.64
task_1_level_5_clean_098.wav,"Its back was corrugated and ornamented with ungainly bosses, and a greenish incrustation blotched it here and there.",it's back was corregated in ornamented with ungainly bosses and a greenish ancrustation blotched it here in there,0.333333333,0.072164948,0.315789474,0.505847953,0.494152047
task_1_level_5_clean_099.wav,"The hounds sprang away before us and vanished in the twilight, the falcons flapped and squealed upon their perch, and the girl, taking up the song of the horn, began to hum.",the hound sprang away before us and vanished in te twilight wihoutons flapped and squealed upon their perch and the girl taking up the song of the horn began to hung,0.15625,0.080291971,0.15625,0.265120968,0.734879032
task_1_level_5_clean_100.wav,"When they reached the square, a buyer was soon found.",when they reached the square a bire ras son found,0.3,0.095238095,0.3,0.51,0.49
task_1_level_5_clean_101.wav,In a few hours the fever will take you far away to another world.,in a few hours the fever will take you far away to another world,0,0,0,0,1
task_1_level_5_clean_102.wav,"To me, somehow, they appeared strange.",to me somehow they appeared strange,0,0,0,0,1
task_1_level_5_clean_103.wav,That friar who hangs about the court has been in and out several times.,that frior who hangs about the courth has been in and out several times,0.142857143,0.035087719,0.142857143,0.265306122,0.734693878
task_1_level_5_clean_104.wav,"If we do, I returned with some spirit, you may be sure it will be to take you quite away.",if we do i returned with some spirit o may be sure thar will be to take you quite away,0.1,0.089552239,0.1,0.19,0.81
task_1_level_5_clean_105.wav,I accepted and said I would be down in the studio in half an hour.,i accepted and said i would be down in a studio in half an hour,0.066666667,0.058823529,0.066666667,0.128888889,0.871111111
task_1_level_5_clean_106.wav,Had she not prayed for guidance?,had she not prayed for guidance,0,0,0,0,1
task_1_level_5_clean_107.wav,I try to get the aunt to make all her remarks to me.,i try to get the aunt to make all her remarks to me,0,0,0,0,1
task_1_level_5_clean_108.wav,The Luxembourg was a blaze of flowers.,the luxemburg was a blaze of flowers,0.142857143,0.032258065,0.142857143,0.265306122,0.734693878
task_1_level_5_clean_109.wav,"If you want it, take it.",if you want it take it,0,0,0,0,1
task_1_level_5_clean_110.wav,I did not see what became of them.,i did not see what became of them,0,0,0,0,1
task_1_level_5_clean_111.wav,Not that it had ever been acknowledged between us.,not that it had ever been acknowledged between us,0,0,0,0,1
task_1_level_5_clean_112.wav,I was inclined to laugh at him.,i was inclined to laugh at him,0,0,0,0,1
task_1_level_5_clean_113.wav,The widow will never come out again.,the widow will never come out again,0,0,0,0,1
task_1_level_5_clean_114.wav,She looked so sweet and dainty that I kissed her again and then sat down before the easel.,she looked so sweet and dainy that i kissed her again and then sat down before the easil,0.111111111,0.027777778,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_115.wav,How do you know what I think?,how do you know what i think,0,0,0,0,1
task_1_level_5_clean_116.wav,"He turned round to the fire, gave a kick to a log, watched it an instant.",he turned round to the fire gave a kick to a log watched it an instant,0,0,0,0,1
task_1_level_5_clean_117.wav,In a jiffy he pounced upon it.,in a giffy he pounced upon it,0.142857143,0.043478261,0.142857143,0.265306122,0.734693878
task_1_level_5_clean_118.wav,Are your father and mother still living?,are you father and mother still living,0.142857143,0.03030303,0.142857143,0.265306122,0.734693878
task_1_level_5_clean_119.wav,Would you like to see the Time Machine itself?,would you like to see the time machine itself,0,0,0,0,1
task_1_level_5_clean_120.wav,You know the story from the blackguard.,you know the story from the black bardy,0.285714286,0.09375,0.25,0.357142857,0.642857143
task_1_level_5_clean_121.wav,I lit none of my matches because I had no hand free.,i wit none of my matches because i had no hand free,0.083333333,0.025,0.083333333,0.159722222,0.840277778
task_1_level_5_clean_122.wav,"It lasted less than a second, then she spun round distractedly and darted at the first door she could see.",it lasted less than a second then she spun round distractedly and darted at the first door she could see,0,0,0,0,1
task_1_level_5_clean_123.wav,"He was such a handsome, talented fellow.",he was such a handsome talent ind fellow,0.285714286,0.0625,0.25,0.357142857,0.642857143
task_1_level_5_clean_124.wav,I looked at him I could not look away from his black figure and his white face.,i looked at him i could not look away from his black figure and his wife face,0.058823529,0.032258065,0.058823529,0.114186851,0.885813149
task_1_level_5_clean_125.wav,"I want to know what it has to do with my scheme of colour, anyway.",i want to know what it has to do with my scheme of color andyway,0.066666667,0.020408163,0.066666667,0.128888889,0.871111111
task_1_level_5_clean_126.wav,"How like him to think of the coffee and oh, how like him to be coming to the station.",how like him to think of the coffee and oh how like him to be coming to the station,0,0,0,0,1
task_1_level_5_clean_127.wav,You will find this will soon keep him happy for hours.,you w'll find this wis soon keep in happy for hours,0.272727273,0.11627907,0.25,0.386363636,0.613636364
task_1_level_5_clean_128.wav,There were two plans between which she had to choose.,there were two plans between which she had to choose,0,0,0,0,1
task_1_level_5_clean_129.wav,"The younger girl was assuming a ruffled and beribboned negligee, and tossing her wraps and street dress about carelessly.",the younger girl was assuming a ruffled and beriven negligey and tossing her raps and street dress about carelessly,0.157894737,0.069306931,0.157894737,0.290858726,0.709141274
task_1_level_5_clean_130.wav,He had never worked so hard in his life.,he had never worted so hard in his leg,0.222222222,0.129032258,0.222222222,0.395061728,0.604938272
task_1_level_5_clean_131.wav,"But, in a moment he recovered himself, and sat down again, completely hiding his face with his hand.",but in a moment he would covered himself and sat down ago completely hiding his face with his hand,0.166666667,0.101265823,0.157894737,0.251461988,0.748538012
task_1_level_5_clean_132.wav,It was now about the time that she was likely to call.,it was now about the time that she was likely to call,0,0,0,0,1
task_1_level_5_clean_133.wav,"But I am very hungry, she smiled.",but i am very hungry she smiled,0,0,0,0,1
task_1_level_5_clean_134.wav,"And then, even if I were to meet them on the road, what matter?",and then even if i were to meet them on the road what matter,0,0,0,0,1
task_1_level_5_clean_135.wav,"But now, with my growing knowledge, I felt very differently towards those bronze doors.",but now with my growing knowledge i felt very differently towards those bronence doors,0.071428571,0.042253521,0.071428571,0.137755102,0.862244898
task_1_level_5_clean_136.wav,the boy said with extraordinary brightness and emphasis.,the boy said with extraordinary brightness and emphasis,0,0,0,0,1
task_1_level_5_clean_137.wav,I am here as a tourist.,i am here as a tourist,0,0,0,0,1
task_1_level_5_clean_138.wav,It was only the inanimate surroundings that remained what they had always been.,it was only the inanimate surroundings that remained with they had always been,0.076923077,0.045454545,0.076923077,0.147928994,0.852071006
task_1_level_5_clean_139.wav,Has pardon been granted to me?,has pardoned been granted to me,0.166666667,0.083333333,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_140.wav,Some day thou wilt remember me.,some day thou wilt remember me,0,0,0,0,1
task_1_level_5_clean_141.wav,Now I shall really be very happy to walk into the same room with you.,now i shall really be very happy to walk into the same room with you,0,0,0,0,1
task_1_level_5_clean_142.wav,"I am ashamed of nothing, of nothing!",im ashamed of nothing of nothing,0.285714286,0.035714286,0.285714286,0.404761905,0.595238095
task_1_level_5_clean_143.wav,She had never been on the ground.,she had never been on the ground,0,0,0,0,1
task_1_level_5_clean_144.wav,"I felt very weary after my exertion, and sat down.",i felt very reary after my exertions and sat down,0.2,0.051282051,0.2,0.36,0.64
task_1_level_5_clean_145.wav,He had given up shooting altogether a year or two ago.,he had given up shooting intogether an year or two ago,0.181818182,0.069767442,0.181818182,0.330578512,0.669421488
task_1_level_5_clean_146.wav,She was so surprized she did not know what to do.,she was so surprised she did not know what to do,0,0,0,0,1
task_1_level_5_clean_147.wav,I never saw such a likeness.,i never saw such a likeness,0,0,0,0,1
task_1_level_5_clean_148.wav,This was a likely place to harbour supernatural horrors!,this was a likely place to harber supernatural horrers,0.222222222,0.043478261,0.222222222,0.395061728,0.604938272
task_1_level_5_clean_149.wav,"I had been there but an instant, however, when she vanished without looking round at me.",i had been there but an instant thowever when she vanished without looking round a me,0.125,0.028571429,0.125,0.234375,0.765625
task_1_level_5_clean_150.wav,You are even greater than I thought.,you are even greater than i thought,0,0,0,0,1
task_1_level_5_clean_151.wav,Keep that well in your mind She is for no man!,keep that welling your mind she is fe no man,0.272727273,0.085714286,0.272727273,0.418181818,0.581818182
task_1_level_5_clean_152.wav,"Surely go ahead, but be careful not to lose your way.",surely go ahead fut be careful not to lose your way,0.090909091,0.024390244,0.090909091,0.173553719,0.826446281
task_1_level_5_clean_153.wav,He ran across the street and through the gateway.,he ran across the street and threw the gateway,0.111111111,0.1,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_154.wav,"It was an obvious conclusion, but it was absolutely wrong.",it was an obvious conclusion but it was absolutely wrong,0,0,0,0,1
task_1_level_5_clean_155.wav,He had not turned his head toward her as he took it.,he had not turned his head toward her as he took it,0,0,0,0,1
task_1_level_5_clean_156.wav,I only doubt whether he will ever take us anywhere else.,i only doubt whether you will ever take us anywhere else,0.090909091,0.066666667,0.090909091,0.173553719,0.826446281
task_1_level_5_clean_157.wav,A few minutes passed and again the voice of the Manager called  Quickstep!,a few minutes passed and again the voice of the manager clalled quick step,0.230769231,0.016666667,0.214285714,0.335164835,0.664835165
task_1_level_5_clean_158.wav,"They were Weasels, small animals very fond of both eggs and chickens.",they were reasels small animals very fond of both beggs and chickens,0.166666667,0.035714286,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_159.wav,"I thought the Mater was sick, perhaps.",i thought the meter was sick ehaps,0.285714286,0.1,0.285714286,0.489795918,0.510204082
task_1_level_5_clean_160.wav,"His meaning dawned on her at length, and he was not kept waiting long for her answer.",his meaning dawned on her at length and he was not kept waiting long for her answer,0,0,0,0,1
task_1_level_5_clean_161.wav,She has never failed to do the right thing for me unasked.,she is never failed to do the right thing fom me unasked,0.166666667,0.065217391,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_162.wav,"I am old, and I shall never live to see that day, but others will.",i am old and i shall never live to see that day but others will,0,0,0,0,1
task_1_level_5_clean_163.wav,"But still her heart was beating madly, and she felt frightened and ill at ease.",but still her heart was beating madly and she felt frightened and ill at ease,0,0,0,0,1
task_1_level_5_clean_164.wav,She believed every body spoke well of him.,she believed every body spoke well ot him,0.125,0.029411765,0.125,0.234375,0.765625
task_1_level_5_clean_165.wav,It sickened him and he leaned on the cannon.,it's sickoned him and he leaned on the canon,0.333333333,0.114285714,0.3,0.455555556,0.544444444
task_1_level_5_clean_166.wav,I am something like that myself.,i am something like that myself,0,0,0,0,1
task_1_level_5_clean_167.wav,Generals in full uniform leading regiments of cardboard soldiers passed by.,generals in full uniform leading regiments of cardboard soldiers passed by,0,0,0,0,1
task_1_level_5_clean_168.wav,"Before her lay the rich champaign of Tuscany, dotted over with many a smiling village.",before her later riched hampaign af tuscony datte over with many a smiling village,0.466666667,0.128571429,0.466666667,0.695238095,0.304761905
task_1_level_5_clean_169.wav,"Below, a broad torrent of bayonets swept through the iron barred gateway, out into the shadowy plain.",below a broad torent of bayonets swept through the iron bard gateway out into the shadowy plan,0.176470588,0.048780488,0.176470588,0.321799308,0.678200692
task_1_level_5_clean_170.wav,They tried to piece the thing together.,they tried to piece the thing together,0,0,0,0,1
task_1_level_5_clean_171.wav,I figured him to myself lying dressed on his bed sleeping like a stone.,i figured him to myself lying dressed on his bed sleeping like a stone,0,0,0,0,1
task_1_level_5_clean_172.wav,I was too startled to seize it with rapture.,i was too startled to seiz it with rapture,0.111111111,0.028571429,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_173.wav,It merely works through another channel.,it merely works through another channel,0,0,0,0,1
task_1_level_5_clean_174.wav,"I with a wife unsuited to me, and she with a husband unsuitable for any woman.",i with a wife unsuited to me and she with a husband unsuitable for any woman,0,0,0,0,1
task_1_level_5_clean_175.wav,"I could tell more, but I cannot see what help it will be to the world.",i could tell more but i cannot see what help it will ben to the world,0.0625,0.018867925,0.0625,0.12109375,0.87890625
task_1_level_5_clean_176.wav,"The cat crouched before it, purring and lapping at the same time.",the cat crowded before it purring in laughing at the same time,0.25,0.153846154,0.25,0.4375,0.5625
task_1_level_5_clean_177.wav,This is a very lonely street.,this is a very lonely street,0,0,0,0,1
task_1_level_5_clean_178.wav,He is already part of you.,he is already part of them,0.166666667,0.2,0.166666667,0.305555556,0.694444444
task_1_level_5_clean_179.wav,I stared for a minute at the Time Machine and put out my hand and touched the lever.,i stared for a minute ot the time machine and put out my hand and touch the lever,0.111111111,0.045454545,0.111111111,0.209876543,0.790123457
task_1_level_5_clean_180.wav,"But I do believe in a Higher Control, which makes and unmakes our plans.",but i do believe in a higher control which makes an unmakes our plans,0.071428571,0.01754386,0.071428571,0.137755102,0.862244898
task_1_level_5_clean_181.wav,You wrote me word of it three months ago.,you wrote me mord of a three months ago,0.222222222,0.09375,0.222222222,0.395061728,0.604938272
task_1_level_5_clean_182.wav,To be sure he had heard!,to be sure he had heard,0,0,0,0,1
task_1_level_5_clean_183.wav,"But, oh, they have handled ye grievously, my Brothers!",but oh they have handled igrievously my brothers,0.222222222,0.047619048,0.222222222,0.319444444,0.680555556
task_1_level_5_clean_184.wav,I had the small levers in my pocket.,i had the small levers in my pocket,0,0,0,0,1
